Iterator T GF Best_GF
65446 0.0143402 10159 10159
65447 0.0143402 10159 10159
65448 0.0143402 10159 10159
65449 0.0143402 10159 10159
65450 0.0143402 10159 10159
65451 0.0143259 10159 10159
65452 0.0143259 10159 10159
65453 0.0143259 10159 10159
65454 0.0143259 10159 10159
65455 0.0143259 10159 10159
65456 0.0143259 10159 10159
65457 0.0143259 10159 10159
65458 0.0143259 10159 10159
65459 0.0143259 10159 10159
65460 0.0143259 10159 10159
65461 0.0143115 10159 10159
65462 0.0143115 10159 10159
65463 0.0143115 10159 10159
65464 0.0143115 10159 10159
65465 0.0143115 10159 10159
65466 0.0143115 10159 10159
65467 0.0143115 10159 10159
65468 0.0143115 10159 10159
65469 0.0143115 10159 10159
65470 0.0143115 10159 10159
65471 0.0142972 10159 10159
65472 0.0142972 10159 10159
65473 0.0142972 10159 10159
65474 0.0142972 10159 10159
65475 0.0142972 10159 10159
65476 0.0142972 10159 10159
65477 0.0142972 10159 10159
65478 0.0142972 10159 10159
65479 0.0142972 10159 10159
65480 0.0142972 10159 10159
65481 0.0142829 10159 10159
65482 0.0142829 10159 10159
65483 0.0142829 10159 10159
65484 0.0142829 10159 10159
65485 0.0142829 10159 10159
65486 0.0142829 10159 10159
65487 0.0142829 10159 10159
65488 0.0142829 10159 10159
65489 0.0142829 10159 10159
65490 0.0142829 10159 10159
65491 0.0142686 10159 10159
65492 0.0142686 10159 10159
65493 0.0142686 10159 10159
65494 0.0142686 10159 10159
65495 0.0142686 10159 10159
65496 0.0142686 10159 10159
65497 0.0142686 10159 10159
65498 0.0142686 10159 10159
65499 0.0142686 10159 10159
65500 0.0142686 10159 10159
65501 0.0142544 10159 10159
65502 0.0142544 10159 10159
65503 0.0142544 10159 10159
65504 0.0142544 10159 10159
65505 0.0142544 10159 10159
65506 0.0142544 10159 10159
65507 0.0142544 10159 10159
65508 0.0142544 10159 10159
65509 0.0142544 10159 10159
65510 0.0142544 10159 10159
65511 0.0142401 10159 10159
65512 0.0142401 10159 10159
65513 0.0142401 10159 10159
65514 0.0142401 10159 10159
65515 0.0142401 10159 10159
65516 0.0142401 10159 10159
65517 0.0142401 10159 10159
65518 0.0142401 10159 10159
65519 0.0142401 10159 10159
65520 0.0142401 10159 10159
65521 0.0142259 10159 10159
65522 0.0142259 10159 10159
65523 0.0142259 10159 10159
65524 0.0142259 10159 10159
65525 0.0142259 10159 10159
65526 0.0142259 10159 10159
65527 0.0142259 10159 10159
65528 0.0142259 10159 10159
65529 0.0142259 10159 10159
65530 0.0142259 10159 10159
65531 0.0142116 10159 10159
65532 0.0142116 10159 10159
65533 0.0142116 10159 10159
65534 0.0142116 10159 10159
65535 0.0142116 10159 10159
65536 0.0142116 10159 10159
65537 0.0142116 10159 10159
65538 0.0142116 10159 10159
65539 0.0142116 10159 10159
65540 0.0142116 10159 10159
65541 0.0141974 10159 10159
65542 0.0141974 10159 10159
65543 0.0141974 10159 10159
65544 0.0141974 10159 10159
65545 0.0141974 10159 10159
65546 0.0141974 10159 10159
65547 0.0141974 10159 10159
65548 0.0141974 10159 10159
65549 0.0141974 10159 10159
65550 0.0141974 10159 10159
65551 0.0141832 10159 10159
65552 0.0141832 10159 10159
65553 0.0141832 10159 10159
65554 0.0141832 10159 10159
65555 0.0141832 10159 10159
65556 0.0141832 10159 10159
65557 0.0141832 10159 10159
65558 0.0141832 10159 10159
65559 0.0141832 10159 10159
65560 0.0141832 10159 10159
65561 0.0141691 10159 10159
65562 0.0141691 10159 10159
65563 0.0141691 10159 10159
65564 0.0141691 10159 10159
65565 0.0141691 10159 10159
65566 0.0141691 10159 10159
65567 0.0141691 10159 10159
65568 0.0141691 10159 10159
65569 0.0141691 10159 10159
65570 0.0141691 10159 10159
65571 0.0141549 10159 10159
65572 0.0141549 10159 10159
65573 0.0141549 10159 10159
65574 0.0141549 10159 10159
65575 0.0141549 10159 10159
65576 0.0141549 10159 10159
65577 0.0141549 10159 10159
65578 0.0141549 10159 10159
65579 0.0141549 10159 10159
65580 0.0141549 10159 10159
65581 0.0141407 10159 10159
65582 0.0141407 10159 10159
65583 0.0141407 10159 10159
65584 0.0141407 10159 10159
65585 0.0141407 10159 10159
65586 0.0141407 10159 10159
65587 0.0141407 10159 10159
65588 0.0141407 10159 10159
65589 0.0141407 10159 10159
65590 0.0141407 10159 10159
65591 0.0141266 10159 10159
65592 0.0141266 10159 10159
65593 0.0141266 10159 10159
65594 0.0141266 10159 10159
65595 0.0141266 10159 10159
65596 0.0141266 10159 10159
65597 0.0141266 10159 10159
65598 0.0141266 10159 10159
65599 0.0141266 10159 10159
65600 0.0141266 10159 10159
65601 0.0141125 10159 10159
65602 0.0141125 10159 10159
65603 0.0141125 10159 10159
65604 0.0141125 10159 10159
65605 0.0141125 10159 10159
65606 0.0141125 10159 10159
65607 0.0141125 10159 10159
65608 0.0141125 10159 10159
65609 0.0141125 10159 10159
65610 0.0141125 10159 10159
65611 0.0140983 10159 10159
65612 0.0140983 10159 10159
65613 0.0140983 10159 10159
65614 0.0140983 10159 10159
65615 0.0140983 10159 10159
65616 0.0140983 10159 10159
65617 0.0140983 10159 10159
65618 0.0140983 10159 10159
65619 0.0140983 10159 10159
65620 0.0140983 10159 10159
65621 0.0140843 10159 10159
65622 0.0140843 10159 10159
65623 0.0140843 10159 10159
65624 0.0140843 10159 10159
65625 0.0140843 10159 10159
65626 0.0140843 10159 10159
65627 0.0140843 10159 10159
65628 0.0140843 10159 10159
65629 0.0140843 10159 10159
65630 0.0140843 10159 10159
65631 0.0140702 10159 10159
65632 0.0140702 10159 10159
65633 0.0140702 10159 10159
65634 0.0140702 10159 10159
65635 0.0140702 10159 10159
65636 0.0140702 10159 10159
65637 0.0140702 10159 10159
65638 0.0140702 10159 10159
65639 0.0140702 10159 10159
65640 0.0140702 10159 10159
65641 0.0140561 10159 10159
65642 0.0140561 10159 10159
65643 0.0140561 10159 10159
65644 0.0140561 10159 10159
65645 0.0140561 10159 10159
65646 0.0140561 10159 10159
65647 0.0140561 10159 10159
65648 0.0140561 10159 10159
65649 0.0140561 10159 10159
65650 0.0140561 10159 10159
65651 0.014042 10159 10159
65652 0.014042 10159 10159
65653 0.014042 10159 10159
65654 0.014042 10159 10159
65655 0.014042 10159 10159
65656 0.014042 10159 10159
65657 0.014042 10159 10159
65658 0.014042 10159 10159
65659 0.014042 10159 10159
65660 0.014042 10159 10159
65661 0.014028 10159 10159
65662 0.014028 10159 10159
65663 0.014028 10159 10159
65664 0.014028 10159 10159
65665 0.014028 10159 10159
65666 0.014028 10159 10159
65667 0.014028 10159 10159
65668 0.014028 10159 10159
65669 0.014028 10159 10159
65670 0.014028 10159 10159
65671 0.014014 10159 10159
65672 0.014014 10159 10159
65673 0.014014 10159 10159
65674 0.014014 10159 10159
65675 0.014014 10159 10159
65676 0.014014 10159 10159
65677 0.014014 10159 10159
65678 0.014014 10159 10159
65679 0.014014 10159 10159
65680 0.014014 10159 10159
65681 0.014 10159 10159
65682 0.014 10159 10159
65683 0.014 10159 10159
65684 0.014 10159 10159
65685 0.014 10159 10159
65686 0.014 10159 10159
65687 0.014 10159 10159
65688 0.014 10159 10159
65689 0.014 10159 10159
65690 0.014 10159 10159
65691 0.013986 10159 10159
65692 0.013986 10159 10159
65693 0.013986 10159 10159
65694 0.013986 10159 10159
65695 0.013986 10159 10159
65696 0.013986 10159 10159
65697 0.013986 10159 10159
65698 0.013986 10159 10159
65699 0.013986 10159 10159
65700 0.013986 10159 10159
65701 0.013972 10159 10159
65702 0.013972 10159 10159
65703 0.013972 10159 10159
65704 0.013972 10159 10159
65705 0.013972 10159 10159
65706 0.013972 10159 10159
65707 0.013972 10159 10159
65708 0.013972 10159 10159
65709 0.013972 10159 10159
65710 0.013972 10159 10159
65711 0.013958 10159 10159
65712 0.013958 10159 10159
65713 0.013958 10159 10159
65714 0.013958 10159 10159
65715 0.013958 10159 10159
65716 0.013958 10159 10159
65717 0.013958 10159 10159
65718 0.013958 10159 10159
65719 0.013958 10159 10159
65720 0.013958 10159 10159
65721 0.013944 10159 10159
65722 0.013944 10159 10159
65723 0.013944 10159 10159
65724 0.013944 10159 10159
65725 0.013944 10159 10159
65726 0.013944 10159 10159
65727 0.013944 10159 10159
65728 0.013944 10159 10159
65729 0.013944 10159 10159
65730 0.013944 10159 10159
65731 0.0139301 10159 10159
65732 0.0139301 10159 10159
65733 0.0139301 10159 10159
65734 0.0139301 10159 10159
65735 0.0139301 10159 10159
65736 0.0139301 10159 10159
65737 0.0139301 10159 10159
65738 0.0139301 10159 10159
65739 0.0139301 10159 10159
65740 0.0139301 10159 10159
65741 0.0139162 10159 10159
65742 0.0139162 10159 10159
65743 0.0139162 10159 10159
65744 0.0139162 10159 10159
65745 0.0139162 10159 10159
65746 0.0139162 10159 10159
65747 0.0139162 10159 10159
65748 0.0139162 10159 10159
65749 0.0139162 10159 10159
65750 0.0139162 10159 10159
65751 0.0139022 10159 10159
65752 0.0139022 10159 10159
65753 0.0139022 10159 10159
65754 0.0139022 10159 10159
65755 0.0139022 10159 10159
65756 0.0139022 10159 10159
65757 0.0139022 10159 10159
65758 0.0139022 10159 10159
65759 0.0139022 10159 10159
65760 0.0139022 10159 10159
65761 0.0138883 10159 10159
65762 0.0138883 10159 10159
65763 0.0138883 10159 10159
65764 0.0138883 10159 10159
65765 0.0138883 10159 10159
65766 0.0138883 10159 10159
65767 0.0138883 10159 10159
65768 0.0138883 10159 10159
65769 0.0138883 10159 10159
65770 0.0138883 10159 10159
65771 0.0138745 10159 10159
65772 0.0138745 10159 10159
65773 0.0138745 10159 10159
65774 0.0138745 10159 10159
65775 0.0138745 10159 10159
65776 0.0138745 10159 10159
65777 0.0138745 10159 10159
65778 0.0138745 10159 10159
65779 0.0138745 10159 10159
65780 0.0138745 10159 10159
65781 0.0138606 10159 10159
65782 0.0138606 10159 10159
65783 0.0138606 10159 10159
65784 0.0138606 10159 10159
65785 0.0138606 10159 10159
65786 0.0138606 10159 10159
65787 0.0138606 10159 10159
65788 0.0138606 10159 10159
65789 0.0138606 10159 10159
65790 0.0138606 10159 10159
65791 0.0138467 10159 10159
65792 0.0138467 10159 10159
65793 0.0138467 10159 10159
65794 0.0138467 10159 10159
65795 0.0138467 10159 10159
65796 0.0138467 10159 10159
65797 0.0138467 10159 10159
65798 0.0138467 10159 10159
65799 0.0138467 10159 10159
65800 0.0138467 10159 10159
65801 0.0138329 10159 10159
65802 0.0138329 10159 10159
65803 0.0138329 10159 10159
65804 0.0138329 10159 10159
65805 0.0138329 10159 10159
65806 0.0138329 10159 10159
65807 0.0138329 10159 10159
65808 0.0138329 10159 10159
65809 0.0138329 10159 10159
65810 0.0138329 10159 10159
65811 0.013819 10159 10159
65812 0.013819 10159 10159
65813 0.013819 10159 10159
65814 0.013819 10159 10159
65815 0.013819 10159 10159
65816 0.013819 10159 10159
65817 0.013819 10159 10159
65818 0.013819 10159 10159
65819 0.013819 10159 10159
65820 0.013819 10159 10159
65821 0.0138052 10159 10159
65822 0.0138052 10159 10159
65823 0.0138052 10159 10159
65824 0.0138052 10159 10159
65825 0.0138052 10159 10159
65826 0.0138052 10159 10159
65827 0.0138052 10159 10159
65828 0.0138052 10159 10159
65829 0.0138052 10159 10159
65830 0.0138052 10159 10159
65831 0.0137914 10159 10159
65832 0.0137914 10159 10159
65833 0.0137914 10159 10159
65834 0.0137914 10159 10159
65835 0.0137914 10159 10159
65836 0.0137914 10159 10159
65837 0.0137914 10159 10159
65838 0.0137914 10159 10159
65839 0.0137914 10159 10159
65840 0.0137914 10159 10159
65841 0.0137776 10159 10159
65842 0.0137776 10159 10159
65843 0.0137776 10159 10159
65844 0.0137776 10159 10159
65845 0.0137776 10159 10159
65846 0.0137776 10159 10159
65847 0.0137776 10159 10159
65848 0.0137776 10159 10159
65849 0.0137776 10159 10159
65850 0.0137776 10159 10159
65851 0.0137639 10159 10159
65852 0.0137639 10159 10159
65853 0.0137639 10159 10159
65854 0.0137639 10159 10159
65855 0.0137639 10159 10159
65856 0.0137639 10159 10159
65857 0.0137639 10159 10159
65858 0.0137639 10159 10159
65859 0.0137639 10159 10159
65860 0.0137639 10159 10159
65861 0.0137501 10159 10159
65862 0.0137501 10159 10159
65863 0.0137501 10159 10159
65864 0.0137501 10159 10159
65865 0.0137501 10159 10159
65866 0.0137501 10159 10159
65867 0.0137501 10159 10159
65868 0.0137501 10159 10159
65869 0.0137501 10159 10159
65870 0.0137501 10159 10159
65871 0.0137363 10159 10159
65872 0.0137363 10159 10159
65873 0.0137363 10159 10159
65874 0.0137363 10159 10159
65875 0.0137363 10159 10159
65876 0.0137363 10159 10159
65877 0.0137363 10159 10159
65878 0.0137363 10159 10159
65879 0.0137363 10159 10159
65880 0.0137363 10159 10159
65881 0.0137226 10159 10159
65882 0.0137226 10159 10159
65883 0.0137226 10159 10159
65884 0.0137226 10159 10159
65885 0.0137226 10159 10159
65886 0.0137226 10159 10159
65887 0.0137226 10159 10159
65888 0.0137226 10159 10159
65889 0.0137226 10159 10159
65890 0.0137226 10159 10159
65891 0.0137089 10159 10159
65892 0.0137089 10159 10159
65893 0.0137089 10159 10159
65894 0.0137089 10159 10159
65895 0.0137089 10159 10159
65896 0.0137089 10159 10159
65897 0.0137089 10159 10159
65898 0.0137089 10159 10159
65899 0.0137089 10159 10159
65900 0.0137089 10159 10159
65901 0.0136952 10159 10159
65902 0.0136952 10159 10159
65903 0.0136952 10159 10159
65904 0.0136952 10159 10159
65905 0.0136952 10159 10159
65906 0.0136952 10159 10159
65907 0.0136952 10159 10159
65908 0.0136952 10159 10159
65909 0.0136952 10159 10159
65910 0.0136952 10159 10159
65911 0.0136815 10159 10159
65912 0.0136815 10159 10159
65913 0.0136815 10159 10159
65914 0.0136815 10159 10159
65915 0.0136815 10159 10159
65916 0.0136815 10159 10159
65917 0.0136815 10159 10159
65918 0.0136815 10159 10159
65919 0.0136815 10159 10159
65920 0.0136815 10159 10159
65921 0.0136678 10159 10159
65922 0.0136678 10159 10159
65923 0.0136678 10159 10159
65924 0.0136678 10159 10159
65925 0.0136678 10159 10159
65926 0.0136678 10159 10159
65927 0.0136678 10159 10159
65928 0.0136678 10159 10159
65929 0.0136678 10159 10159
65930 0.0136678 10159 10159
65931 0.0136541 10159 10159
65932 0.0136541 10159 10159
65933 0.0136541 10159 10159
65934 0.0136541 10159 10159
65935 0.0136541 10159 10159
65936 0.0136541 10159 10159
65937 0.0136541 10159 10159
65938 0.0136541 10159 10159
65939 0.0136541 10159 10159
65940 0.0136541 10159 10159
65941 0.0136405 10159 10159
65942 0.0136405 10159 10159
65943 0.0136405 10159 10159
65944 0.0136405 10159 10159
65945 0.0136405 10159 10159
65946 0.0136405 10159 10159
65947 0.0136405 10159 10159
65948 0.0136405 10159 10159
65949 0.0136405 10159 10159
65950 0.0136405 10159 10159
65951 0.0136268 10159 10159
65952 0.0136268 10159 10159
65953 0.0136268 10159 10159
65954 0.0136268 10159 10159
65955 0.0136268 10159 10159
65956 0.0136268 10159 10159
65957 0.0136268 10159 10159
65958 0.0136268 10159 10159
65959 0.0136268 10159 10159
65960 0.0136268 10159 10159
65961 0.0136132 10159 10159
65962 0.0136132 10159 10159
65963 0.0136132 10159 10159
65964 0.0136132 10159 10159
65965 0.0136132 10159 10159
65966 0.0136132 10159 10159
65967 0.0136132 10159 10159
65968 0.0136132 10159 10159
65969 0.0136132 10159 10159
65970 0.0136132 10159 10159
65971 0.0135996 10159 10159
65972 0.0135996 10159 10159
65973 0.0135996 10159 10159
65974 0.0135996 10159 10159
65975 0.0135996 10159 10159
65976 0.0135996 10159 10159
65977 0.0135996 10159 10159
65978 0.0135996 10159 10159
65979 0.0135996 10159 10159
65980 0.0135996 10159 10159
65981 0.013586 10159 10159
65982 0.013586 10159 10159
65983 0.013586 10159 10159
65984 0.013586 10159 10159
65985 0.013586 10159 10159
65986 0.013586 10159 10159
65987 0.013586 10159 10159
65988 0.013586 10159 10159
65989 0.013586 10159 10159
65990 0.013586 10159 10159
65991 0.0135724 10159 10159
65992 0.0135724 10159 10159
65993 0.0135724 10159 10159
65994 0.0135724 10159 10159
65995 0.0135724 10159 10159
65996 0.0135724 10159 10159
65997 0.0135724 10159 10159
65998 0.0135724 10159 10159
65999 0.0135724 10159 10159
66000 0.0135724 10159 10159
66001 0.0135588 10159 10159
66002 0.0135588 10159 10159
66003 0.0135588 10159 10159
66004 0.0135588 10159 10159
66005 0.0135588 10159 10159
66006 0.0135588 10159 10159
66007 0.0135588 10159 10159
66008 0.0135588 10159 10159
66009 0.0135588 10159 10159
66010 0.0135588 10159 10159
66011 0.0135453 10159 10159
66012 0.0135453 10159 10159
66013 0.0135453 10159 10159
66014 0.0135453 10159 10159
66015 0.0135453 10159 10159
66016 0.0135453 10159 10159
66017 0.0135453 10159 10159
66018 0.0135453 10159 10159
66019 0.0135453 10159 10159
66020 0.0135453 10159 10159
66021 0.0135317 10159 10159
66022 0.0135317 10159 10159
66023 0.0135317 10159 10159
66024 0.0135317 10159 10159
66025 0.0135317 10159 10159
66026 0.0135317 10159 10159
66027 0.0135317 10159 10159
66028 0.0135317 10159 10159
66029 0.0135317 10159 10159
66030 0.0135317 10159 10159
66031 0.0135182 10159 10159
66032 0.0135182 10159 10159
66033 0.0135182 10159 10159
66034 0.0135182 10159 10159
66035 0.0135182 10159 10159
66036 0.0135182 10159 10159
66037 0.0135182 10159 10159
66038 0.0135182 10159 10159
66039 0.0135182 10159 10159
66040 0.0135182 10159 10159
66041 0.0135047 10159 10159
66042 0.0135047 10159 10159
66043 0.0135047 10159 10159
66044 0.0135047 10159 10159
66045 0.0135047 10159 10159
66046 0.0135047 10159 10159
66047 0.0135047 10159 10159
66048 0.0135047 10159 10159
66049 0.0135047 10159 10159
66050 0.0135047 10159 10159
66051 0.0134912 10159 10159
66052 0.0134912 10159 10159
66053 0.0134912 10159 10159
66054 0.0134912 10159 10159
66055 0.0134912 10159 10159
66056 0.0134912 10159 10159
66057 0.0134912 10159 10159
66058 0.0134912 10159 10159
66059 0.0134912 10159 10159
66060 0.0134912 10159 10159
66061 0.0134777 10159 10159
66062 0.0134777 10159 10159
66063 0.0134777 10159 10159
66064 0.0134777 10159 10159
66065 0.0134777 10159 10159
66066 0.0134777 10159 10159
66067 0.0134777 10159 10159
66068 0.0134777 10159 10159
66069 0.0134777 10159 10159
66070 0.0134777 10159 10159
66071 0.0134642 10159 10159
66072 0.0134642 10159 10159
66073 0.0134642 10159 10159
66074 0.0134642 10159 10159
66075 0.0134642 10159 10159
66076 0.0134642 10159 10159
66077 0.0134642 10159 10159
66078 0.0134642 10159 10159
66079 0.0134642 10159 10159
66080 0.0134642 10159 10159
66081 0.0134507 10159 10159
66082 0.0134507 10159 10159
66083 0.0134507 10159 10159
66084 0.0134507 10159 10159
66085 0.0134507 10159 10159
66086 0.0134507 10159 10159
66087 0.0134507 10159 10159
66088 0.0134507 10159 10159
66089 0.0134507 10159 10159
66090 0.0134507 10159 10159
66091 0.0134373 10159 10159
66092 0.0134373 10159 10159
66093 0.0134373 10159 10159
66094 0.0134373 10159 10159
66095 0.0134373 10159 10159
66096 0.0134373 10159 10159
66097 0.0134373 10159 10159
66098 0.0134373 10159 10159
66099 0.0134373 10159 10159
66100 0.0134373 10159 10159
66101 0.0134239 10159 10159
66102 0.0134239 10159 10159
66103 0.0134239 10159 10159
66104 0.0134239 10159 10159
66105 0.0134239 10159 10159
66106 0.0134239 10159 10159
66107 0.0134239 10159 10159
66108 0.0134239 10159 10159
66109 0.0134239 10159 10159
66110 0.0134239 10159 10159
66111 0.0134104 10159 10159
66112 0.0134104 10159 10159
66113 0.0134104 10159 10159
66114 0.0134104 10159 10159
66115 0.0134104 10159 10159
66116 0.0134104 10159 10159
66117 0.0134104 10159 10159
66118 0.0134104 10159 10159
66119 0.0134104 10159 10159
66120 0.0134104 10159 10159
66121 0.013397 10159 10159
66122 0.013397 10159 10159
66123 0.013397 10159 10159
66124 0.013397 10159 10159
66125 0.013397 10159 10159
66126 0.013397 10159 10159
66127 0.013397 10159 10159
66128 0.013397 10159 10159
66129 0.013397 10159 10159
66130 0.013397 10159 10159
66131 0.0133836 10159 10159
66132 0.0133836 10159 10159
66133 0.0133836 10159 10159
66134 0.0133836 10159 10159
66135 0.0133836 10159 10159
66136 0.0133836 10159 10159
66137 0.0133836 10159 10159
66138 0.0133836 10159 10159
66139 0.0133836 10159 10159
66140 0.0133836 10159 10159
66141 0.0133702 10159 10159
66142 0.0133702 10159 10159
66143 0.0133702 10159 10159
66144 0.0133702 10159 10159
66145 0.0133702 10159 10159
66146 0.0133702 10159 10159
66147 0.0133702 10159 10159
66148 0.0133702 10159 10159
66149 0.0133702 10159 10159
66150 0.0133702 10159 10159
66151 0.0133569 10159 10159
66152 0.0133569 10159 10159
66153 0.0133569 10159 10159
66154 0.0133569 10159 10159
66155 0.0133569 10159 10159
66156 0.0133569 10159 10159
66157 0.0133569 10159 10159
66158 0.0133569 10159 10159
66159 0.0133569 10159 10159
66160 0.0133569 10159 10159
66161 0.0133435 10159 10159
66162 0.0133435 10159 10159
66163 0.0133435 10159 10159
66164 0.0133435 10159 10159
66165 0.0133435 10159 10159
66166 0.0133435 10159 10159
66167 0.0133435 10159 10159
66168 0.0133435 10159 10159
66169 0.0133435 10159 10159
66170 0.0133435 10159 10159
66171 0.0133302 10159 10159
66172 0.0133302 10159 10159
66173 0.0133302 10159 10159
66174 0.0133302 10159 10159
66175 0.0133302 10159 10159
66176 0.0133302 10159 10159
66177 0.0133302 10159 10159
66178 0.0133302 10159 10159
66179 0.0133302 10159 10159
66180 0.0133302 10159 10159
66181 0.0133168 10159 10159
66182 0.0133168 10159 10159
66183 0.0133168 10159 10159
66184 0.0133168 10159 10159
66185 0.0133168 10159 10159
66186 0.0133168 10159 10159
66187 0.0133168 10159 10159
66188 0.0133168 10159 10159
66189 0.0133168 10159 10159
66190 0.0133168 10159 10159
66191 0.0133035 10159 10159
66192 0.0133035 10159 10159
66193 0.0133035 10159 10159
66194 0.0133035 10159 10159
66195 0.0133035 10159 10159
66196 0.0133035 10159 10159
66197 0.0133035 10159 10159
66198 0.0133035 10159 10159
66199 0.0133035 10159 10159
66200 0.0133035 10159 10159
66201 0.0132902 10159 10159
66202 0.0132902 10159 10159
66203 0.0132902 10159 10159
66204 0.0132902 10159 10159
66205 0.0132902 10159 10159
66206 0.0132902 10159 10159
66207 0.0132902 10159 10159
66208 0.0132902 10159 10159
66209 0.0132902 10159 10159
66210 0.0132902 10159 10159
66211 0.0132769 10159 10159
66212 0.0132769 10159 10159
66213 0.0132769 10159 10159
66214 0.0132769 10159 10159
66215 0.0132769 10159 10159
66216 0.0132769 10159 10159
66217 0.0132769 10159 10159
66218 0.0132769 10159 10159
66219 0.0132769 10159 10159
66220 0.0132769 10159 10159
66221 0.0132636 10159 10159
66222 0.0132636 10159 10159
66223 0.0132636 10159 10159
66224 0.0132636 10159 10159
66225 0.0132636 10159 10159
66226 0.0132636 10159 10159
66227 0.0132636 10159 10159
66228 0.0132636 10159 10159
66229 0.0132636 10159 10159
66230 0.0132636 10159 10159
66231 0.0132504 10159 10159
66232 0.0132504 10159 10159
66233 0.0132504 10159 10159
66234 0.0132504 10159 10159
66235 0.0132504 10159 10159
66236 0.0132504 10159 10159
66237 0.0132504 10159 10159
66238 0.0132504 10159 10159
66239 0.0132504 10159 10159
66240 0.0132504 10159 10159
66241 0.0132371 10159 10159
66242 0.0132371 10159 10159
66243 0.0132371 10159 10159
66244 0.0132371 10159 10159
66245 0.0132371 10159 10159
66246 0.0132371 10159 10159
66247 0.0132371 10159 10159
66248 0.0132371 10159 10159
66249 0.0132371 10159 10159
66250 0.0132371 10159 10159
66251 0.0132239 10159 10159
66252 0.0132239 10159 10159
66253 0.0132239 10159 10159
66254 0.0132239 10159 10159
66255 0.0132239 10159 10159
66256 0.0132239 10159 10159
66257 0.0132239 10159 10159
66258 0.0132239 10159 10159
66259 0.0132239 10159 10159
66260 0.0132239 10159 10159
66261 0.0132107 10159 10159
66262 0.0132107 10159 10159
66263 0.0132107 10159 10159
66264 0.0132107 10159 10159
66265 0.0132107 10159 10159
66266 0.0132107 10159 10159
66267 0.0132107 10159 10159
66268 0.0132107 10159 10159
66269 0.0132107 10159 10159
66270 0.0132107 10159 10159
66271 0.0131975 10159 10159
66272 0.0131975 10159 10159
66273 0.0131975 10159 10159
66274 0.0131975 10159 10159
66275 0.0131975 10159 10159
66276 0.0131975 10159 10159
66277 0.0131975 10159 10159
66278 0.0131975 10159 10159
66279 0.0131975 10159 10159
66280 0.0131975 10159 10159
66281 0.0131843 10159 10159
66282 0.0131843 10159 10159
66283 0.0131843 10159 10159
66284 0.0131843 10159 10159
66285 0.0131843 10159 10159
66286 0.0131843 10159 10159
66287 0.0131843 10159 10159
66288 0.0131843 10159 10159
66289 0.0131843 10159 10159
66290 0.0131843 10159 10159
66291 0.0131711 10159 10159
66292 0.0131711 10159 10159
66293 0.0131711 10159 10159
66294 0.0131711 10159 10159
66295 0.0131711 10159 10159
66296 0.0131711 10159 10159
66297 0.0131711 10159 10159
66298 0.0131711 10159 10159
66299 0.0131711 10159 10159
66300 0.0131711 10159 10159
66301 0.0131579 10159 10159
66302 0.0131579 10159 10159
66303 0.0131579 10159 10159
66304 0.0131579 10159 10159
66305 0.0131579 10159 10159
66306 0.0131579 10159 10159
66307 0.0131579 10159 10159
66308 0.0131579 10159 10159
66309 0.0131579 10159 10159
66310 0.0131579 10159 10159
66311 0.0131448 10159 10159
66312 0.0131448 10159 10159
66313 0.0131448 10159 10159
66314 0.0131448 10159 10159
66315 0.0131448 10159 10159
66316 0.0131448 10159 10159
66317 0.0131448 10159 10159
66318 0.0131448 10159 10159
66319 0.0131448 10159 10159
66320 0.0131448 10159 10159
66321 0.0131316 10159 10159
66322 0.0131316 10159 10159
66323 0.0131316 10159 10159
66324 0.0131316 10159 10159
66325 0.0131316 10159 10159
66326 0.0131316 10159 10159
66327 0.0131316 10159 10159
66328 0.0131316 10159 10159
66329 0.0131316 10159 10159
66330 0.0131316 10159 10159
66331 0.0131185 10159 10159
66332 0.0131185 10159 10159
66333 0.0131185 10159 10159
66334 0.0131185 10159 10159
66335 0.0131185 10159 10159
66336 0.0131185 10159 10159
66337 0.0131185 10159 10159
66338 0.0131185 10159 10159
66339 0.0131185 10159 10159
66340 0.0131185 10159 10159
66341 0.0131054 10159 10159
66342 0.0131054 10159 10159
66343 0.0131054 10159 10159
66344 0.0131054 10159 10159
66345 0.0131054 10159 10159
66346 0.0131054 10159 10159
66347 0.0131054 10159 10159
66348 0.0131054 10159 10159
66349 0.0131054 10159 10159
66350 0.0131054 10159 10159
66351 0.0130923 10159 10159
66352 0.0130923 10159 10159
66353 0.0130923 10159 10159
66354 0.0130923 10159 10159
66355 0.0130923 10159 10159
66356 0.0130923 10159 10159
66357 0.0130923 10159 10159
66358 0.0130923 10159 10159
66359 0.0130923 10159 10159
66360 0.0130923 10159 10159
66361 0.0130792 10159 10159
66362 0.0130792 10159 10159
66363 0.0130792 10159 10159
66364 0.0130792 10159 10159
66365 0.0130792 10159 10159
66366 0.0130792 10159 10159
66367 0.0130792 10159 10159
66368 0.0130792 10159 10159
66369 0.0130792 10159 10159
66370 0.0130792 10159 10159
66371 0.0130661 10159 10159
66372 0.0130661 10159 10159
66373 0.0130661 10159 10159
66374 0.0130661 10159 10159
66375 0.0130661 10159 10159
66376 0.0130661 10159 10159
66377 0.0130661 10159 10159
66378 0.0130661 10159 10159
66379 0.0130661 10159 10159
66380 0.0130661 10159 10159
66381 0.013053 10159 10159
66382 0.013053 10159 10159
66383 0.013053 10159 10159
66384 0.013053 10159 10159
66385 0.013053 10159 10159
